image,weather,time_of_day,road_type,speed,severity
00626.jpg,snowy,day,highway,45,severe
00627.jpg,cloudy,day,rural,51,moderate
00628.jpg,snowy,dusk,urban,35,moderate
00629.jpg,clear,night,highway,81,moderate
00630.jpg,clear,day,highway,79,moderate
00631.jpg,cloudy,night,urban,33,moderate
00632.jpg,clear,dusk,urban,50,minor
00633.jpg,rainy,day,highway,113,minor
00634.jpg,snowy,dusk,rural,78,minor
00635.jpg,rainy,night,urban,90,severe
00636.jpg,snowy,day,rural,36,severe
00637.jpg,rainy,dawn,rural,45,moderate
00638.jpg,cloudy,dawn,highway,89,severe
00639.jpg,rainy,day,urban,100,severe
00640.jpg,snowy,dawn,highway,37,severe
00641.jpg,clear,dawn,rural,111,moderate
00642.jpg,cloudy,dusk,highway,76,severe
00643.jpg,snowy,dawn,highway,23,severe
00644.jpg,snowy,dusk,urban,103,severe
00645.jpg,rainy,dusk,rural,26,moderate
00646.jpg,snowy,day,highway,73,severe
00647.jpg,snowy,night,urban,26,minor
00648.jpg,rainy,dawn,rural,45,minor
00649.jpg,rainy,dusk,highway,56,minor
00650.jpg,rainy,dawn,urban,86,severe
00651.jpg,clear,night,highway,84,severe
00652.jpg,rainy,night,rural,109,minor
00653.jpg,cloudy,dusk,rural,96,moderate
00654.jpg,snowy,dawn,highway,22,severe
00655.jpg,snowy,dawn,rural,91,minor
00656.jpg,cloudy,dawn,rural,37,moderate
00657.jpg,rainy,dusk,highway,113,moderate
00658.jpg,clear,dawn,highway,117,severe
00659.jpg,cloudy,day,highway,42,minor
00660.jpg,snowy,day,rural,117,minor
00661.jpg,clear,day,rural,42,severe
00662.jpg,rainy,dusk,highway,21,severe
00663.jpg,snowy,day,highway,63,severe
00664.jpg,rainy,dusk,urban,31,severe
00665.jpg,clear,dawn,highway,63,minor
00666.jpg,cloudy,dusk,rural,68,moderate
00667.jpg,snowy,dawn,rural,29,minor
00668.jpg,cloudy,night,highway,60,minor
00669.jpg,cloudy,day,urban,94,moderate
00670.jpg,rainy,night,urban,100,moderate
00671.jpg,snowy,night,rural,66,moderate
00672.jpg,rainy,day,urban,50,moderate
00673.jpg,snowy,dusk,urban,93,severe
00674.jpg,clear,dusk,urban,36,moderate
00675.jpg,clear,day,rural,73,moderate
00676.jpg,cloudy,night,highway,72,minor
00677.jpg,snowy,dusk,rural,24,minor
00678.jpg,clear,night,rural,112,moderate
00679.jpg,clear,dusk,rural,71,minor
00680.jpg,snowy,dawn,urban,104,moderate
00681.jpg,rainy,dusk,highway,53,minor
00682.jpg,clear,day,rural,38,minor
00683.jpg,snowy,dawn,rural,111,moderate
00684.jpg,rainy,dawn,urban,46,minor
00685.jpg,clear,day,urban,104,severe
00686.jpg,rainy,day,rural,39,severe
00687.jpg,snowy,dawn,urban,117,severe
00688.jpg,rainy,night,highway,67,minor
00689.jpg,snowy,day,rural,95,moderate
00690.jpg,snowy,dawn,urban,84,moderate
00691.jpg,rainy,dawn,highway,83,moderate
00692.jpg,clear,day,rural,58,minor
00693.jpg,clear,dusk,urban,102,minor
00694.jpg,clear,night,urban,47,moderate
00695.jpg,rainy,day,urban,35,minor
00696.jpg,rainy,day,highway,113,minor
00697.jpg,cloudy,dusk,rural,114,severe
00698.jpg,clear,dawn,urban,100,minor
00699.jpg,snowy,day,rural,108,severe
00700.jpg,rainy,dawn,rural,61,severe
00701.jpg,cloudy,night,urban,53,severe
00702.jpg,clear,dawn,highway,23,severe
00703.jpg,rainy,dusk,highway,40,severe
00704.jpg,cloudy,dusk,highway,30,severe
00705.jpg,rainy,night,urban,73,severe
00706.jpg,cloudy,dusk,urban,90,minor
00707.jpg,clear,dusk,rural,68,severe
00708.jpg,snowy,day,rural,120,severe
00709.jpg,snowy,day,highway,106,minor
00710.jpg,clear,day,urban,72,minor
00711.jpg,snowy,dawn,rural,108,severe
00712.jpg,cloudy,day,urban,43,minor
00713.jpg,rainy,dawn,rural,49,severe
00714.jpg,clear,night,highway,25,moderate
00715.jpg,rainy,day,urban,86,severe
00716.jpg,snowy,night,rural,60,moderate
00717.jpg,snowy,dusk,urban,50,severe
00718.jpg,rainy,night,highway,53,moderate
00719.jpg,clear,day,rural,83,minor
00720.jpg,rainy,day,urban,114,moderate
00721.jpg,rainy,night,rural,77,moderate
00722.jpg,snowy,day,highway,113,moderate
00723.jpg,snowy,day,urban,44,minor
00724.jpg,cloudy,night,highway,47,moderate
00725.jpg,rainy,day,urban,113,minor
00726.jpg,rainy,dusk,highway,59,severe
00727.jpg,cloudy,dusk,urban,98,minor
00728.jpg,rainy,dusk,urban,63,minor
00729.jpg,snowy,day,rural,78,moderate
00730.jpg,clear,dawn,urban,82,minor
00731.jpg,rainy,dawn,rural,32,severe
00732.jpg,cloudy,day,rural,113,moderate
00733.jpg,rainy,dawn,highway,50,moderate
00734.jpg,cloudy,night,rural,57,severe
00735.jpg,snowy,dawn,urban,38,minor
00736.jpg,snowy,dawn,urban,83,minor
00737.jpg,clear,night,urban,77,severe
00738.jpg,cloudy,night,highway,78,moderate
00739.jpg,cloudy,dusk,urban,87,severe
00740.jpg,cloudy,dawn,rural,73,minor
00741.jpg,snowy,dusk,urban,39,moderate
00742.jpg,rainy,dawn,highway,29,moderate
00743.jpg,clear,dusk,highway,66,minor
00744.jpg,snowy,day,urban,84,minor
00745.jpg,rainy,night,highway,24,minor
00746.jpg,rainy,day,highway,92,moderate
00747.jpg,snowy,night,highway,25,moderate
00748.jpg,rainy,night,highway,58,minor
00749.jpg,clear,night,highway,78,moderate
00750.jpg,snowy,night,urban,106,severe
00751.jpg,rainy,night,highway,46,moderate
00752.jpg,snowy,day,urban,86,moderate
00753.jpg,cloudy,dusk,urban,85,moderate
00754.jpg,rainy,dawn,highway,27,moderate
00755.jpg,cloudy,night,urban,120,moderate
00756.jpg,snowy,night,highway,59,moderate
00757.jpg,cloudy,dawn,urban,94,severe
00758.jpg,cloudy,dawn,rural,26,severe
00759.jpg,snowy,dawn,urban,59,moderate
00760.jpg,snowy,night,urban,26,minor
00761.jpg,rainy,dawn,rural,41,minor
00762.jpg,snowy,dusk,highway,97,moderate
00763.jpg,cloudy,night,urban,84,moderate
00764.jpg,clear,day,highway,38,minor
00765.jpg,cloudy,night,highway,31,minor
00766.jpg,clear,night,rural,104,severe
00767.jpg,clear,dusk,rural,87,moderate
00768.jpg,rainy,day,urban,49,moderate
00769.jpg,snowy,dawn,highway,105,moderate
00770.jpg,cloudy,day,rural,78,minor
00771.jpg,cloudy,night,highway,94,severe
00772.jpg,cloudy,day,highway,91,severe
00773.jpg,cloudy,dusk,highway,114,minor
00774.jpg,clear,dawn,highway,98,minor
00775.jpg,snowy,dusk,highway,43,minor
00776.jpg,snowy,night,rural,83,severe
00777.jpg,cloudy,dawn,rural,44,moderate
00778.jpg,clear,day,urban,77,minor
00779.jpg,cloudy,dawn,urban,41,moderate
00780.jpg,snowy,night,rural,46,minor
00781.jpg,snowy,day,rural,70,minor
00782.jpg,cloudy,dusk,rural,42,minor
00783.jpg,snowy,day,urban,112,moderate
00784.jpg,cloudy,night,highway,74,minor
00785.jpg,rainy,dusk,urban,95,severe
00786.jpg,cloudy,dusk,rural,53,severe
00787.jpg,snowy,dawn,rural,71,severe
00788.jpg,rainy,night,rural,88,severe
00789.jpg,clear,dawn,rural,35,minor
00790.jpg,rainy,dusk,urban,66,severe
00791.jpg,snowy,dawn,urban,36,severe
00792.jpg,cloudy,night,highway,20,minor
00793.jpg,cloudy,dusk,highway,66,minor
00794.jpg,cloudy,day,rural,30,moderate
00795.jpg,rainy,dusk,rural,63,moderate
00796.jpg,cloudy,night,rural,63,moderate
00797.jpg,cloudy,dawn,rural,108,severe
00798.jpg,cloudy,dawn,urban,48,severe
00799.jpg,rainy,night,rural,68,minor
00800.jpg,rainy,dusk,urban,70,minor
00801.jpg,rainy,night,rural,102,minor
00802.jpg,clear,night,urban,63,severe
00803.jpg,rainy,day,rural,53,minor
00804.jpg,clear,day,rural,66,severe
00805.jpg,rainy,dawn,urban,89,minor
00806.jpg,clear,night,rural,80,moderate
00807.jpg,cloudy,dusk,rural,89,severe
00808.jpg,rainy,night,rural,115,minor
00809.jpg,cloudy,day,urban,81,severe
00810.jpg,clear,dawn,highway,53,moderate
00811.jpg,clear,day,rural,81,severe
00812.jpg,rainy,dawn,rural,71,minor
00813.jpg,rainy,day,urban,91,moderate
00814.jpg,clear,day,highway,42,severe
00815.jpg,snowy,dawn,highway,64,severe
00816.jpg,snowy,night,rural,53,moderate
00817.jpg,snowy,dusk,rural,80,severe
00818.jpg,clear,night,rural,79,severe
00819.jpg,cloudy,dusk,rural,83,minor
00820.jpg,snowy,dusk,rural,39,minor
00821.jpg,cloudy,dawn,highway,35,severe
00822.jpg,snowy,dawn,urban,52,moderate
00823.jpg,cloudy,dawn,urban,71,moderate
00824.jpg,cloudy,day,highway,28,moderate
00825.jpg,clear,dusk,rural,48,minor
00826.jpg,clear,dusk,rural,69,severe
00827.jpg,clear,dusk,rural,86,moderate
00828.jpg,rainy,day,highway,112,moderate
00829.jpg,snowy,dawn,highway,87,severe
00830.jpg,snowy,day,rural,53,severe
00831.jpg,rainy,dusk,urban,114,moderate
00832.jpg,rainy,day,rural,60,severe
00833.jpg,cloudy,day,highway,87,severe
00834.jpg,rainy,dawn,highway,73,minor
00835.jpg,cloudy,dusk,urban,106,severe
00836.jpg,rainy,night,rural,56,moderate
00837.jpg,snowy,dawn,rural,43,severe
00838.jpg,cloudy,day,urban,55,minor
00839.jpg,rainy,dawn,urban,67,minor
00840.jpg,clear,dusk,rural,50,severe
00841.jpg,clear,dawn,rural,50,moderate
00842.jpg,snowy,day,rural,25,moderate
00843.jpg,rainy,dusk,rural,100,moderate
00844.jpg,cloudy,night,urban,50,severe
00845.jpg,cloudy,dusk,highway,50,minor
00846.jpg,snowy,day,highway,79,moderate
00847.jpg,snowy,night,urban,100,moderate
00848.jpg,rainy,night,urban,76,minor
00849.jpg,clear,dusk,highway,46,severe
00850.jpg,snowy,night,urban,40,minor
00851.jpg,clear,night,rural,95,minor
00852.jpg,snowy,dusk,highway,98,severe
00853.jpg,rainy,night,highway,120,severe
00854.jpg,cloudy,night,highway,61,severe
00855.jpg,snowy,day,urban,73,severe
00856.jpg,cloudy,night,rural,64,severe
00857.jpg,rainy,dawn,rural,92,severe
00858.jpg,rainy,dusk,urban,28,severe
00859.jpg,snowy,dusk,urban,79,severe
00860.jpg,snowy,night,highway,25,moderate
00861.jpg,snowy,dawn,urban,21,minor
00862.jpg,rainy,dawn,rural,48,moderate
00863.jpg,cloudy,night,rural,85,severe
00864.jpg,snowy,dusk,urban,111,moderate
00865.jpg,clear,dusk,rural,79,severe
00866.jpg,clear,dusk,urban,22,minor
00867.jpg,rainy,day,highway,63,moderate
00868.jpg,clear,dawn,rural,117,minor
00869.jpg,snowy,dawn,highway,52,severe
00870.jpg,snowy,dusk,rural,99,moderate
00871.jpg,rainy,dusk,urban,98,minor
00872.jpg,rainy,dawn,rural,109,moderate
00873.jpg,snowy,dusk,rural,29,minor
00874.jpg,snowy,night,highway,46,minor
00875.jpg,clear,day,highway,25,minor
00876.jpg,clear,night,highway,115,minor
00877.jpg,snowy,day,urban,102,moderate
00878.jpg,rainy,night,highway,30,moderate
00879.jpg,snowy,night,highway,111,severe
00880.jpg,clear,day,urban,69,minor
00881.jpg,cloudy,day,urban,73,moderate
00882.jpg,snowy,night,rural,83,minor
00883.jpg,rainy,day,highway,31,severe
00884.jpg,rainy,day,rural,75,severe
00885.jpg,cloudy,dawn,rural,76,minor
00886.jpg,rainy,day,rural,67,minor
00887.jpg,clear,day,urban,69,severe
00888.jpg,rainy,day,highway,99,minor
00889.jpg,rainy,day,highway,63,severe
00890.jpg,cloudy,dusk,highway,107,moderate
00891.jpg,rainy,day,rural,28,minor
00892.jpg,clear,day,highway,97,severe
00893.jpg,clear,dawn,urban,65,minor
00894.jpg,clear,dawn,rural,101,severe
00895.jpg,snowy,dawn,rural,38,minor
00896.jpg,snowy,dawn,highway,31,severe
00897.jpg,snowy,dawn,highway,104,minor
00898.jpg,rainy,dusk,rural,46,minor
00899.jpg,rainy,night,highway,97,severe
00900.jpg,rainy,night,urban,104,minor
00901.jpg,cloudy,dusk,highway,34,moderate
00902.jpg,cloudy,day,highway,120,moderate
00903.jpg,cloudy,dawn,urban,106,moderate
00904.jpg,clear,night,urban,77,severe
00905.jpg,rainy,night,urban,93,minor
00906.jpg,rainy,day,urban,84,minor
00907.jpg,rainy,dusk,urban,99,minor
00908.jpg,clear,night,rural,119,moderate
00909.jpg,clear,day,highway,97,moderate
00910.jpg,clear,dusk,rural,82,severe
00911.jpg,rainy,dusk,highway,76,minor
00912.jpg,snowy,day,rural,93,severe
00913.jpg,rainy,day,rural,77,severe
00914.jpg,clear,night,urban,93,severe
00915.jpg,cloudy,night,urban,74,moderate
00916.jpg,clear,dusk,highway,72,minor
00917.jpg,cloudy,night,urban,74,moderate
00918.jpg,snowy,dusk,highway,72,moderate
00919.jpg,snowy,dawn,rural,50,moderate
00920.jpg,rainy,day,rural,102,severe
00921.jpg,clear,dawn,rural,81,moderate
00922.jpg,rainy,dusk,highway,50,minor
00923.jpg,rainy,night,urban,22,moderate
00924.jpg,rainy,day,rural,116,severe
00925.jpg,snowy,dusk,rural,78,moderate
00926.jpg,cloudy,night,highway,52,minor
00927.jpg,clear,dusk,urban,120,minor
00928.jpg,cloudy,day,rural,66,minor
00929.jpg,rainy,night,urban,105,moderate
00930.jpg,cloudy,night,highway,70,moderate
00931.jpg,rainy,dawn,highway,116,moderate
00932.jpg,cloudy,night,urban,100,severe
00933.jpg,cloudy,day,rural,24,minor
00934.jpg,clear,dusk,highway,41,severe
00935.jpg,rainy,day,urban,53,minor
00936.jpg,rainy,night,urban,22,severe
00937.jpg,snowy,day,rural,113,severe
00938.jpg,clear,day,rural,45,severe
00939.jpg,cloudy,night,urban,24,severe
00940.jpg,clear,night,highway,109,severe
00941.jpg,cloudy,dusk,highway,54,minor
00942.jpg,cloudy,dawn,urban,46,severe
00943.jpg,rainy,dusk,urban,26,severe
00944.jpg,clear,dusk,urban,85,severe
00945.jpg,snowy,dusk,rural,38,minor
00946.jpg,cloudy,night,rural,25,moderate
00947.jpg,snowy,night,urban,21,minor
00948.jpg,rainy,night,urban,46,minor
00949.jpg,snowy,night,rural,40,severe
00950.jpg,rainy,dawn,urban,90,minor
00951.jpg,cloudy,night,rural,28,minor
00952.jpg,snowy,day,urban,67,moderate
00953.jpg,snowy,night,urban,50,moderate
00954.jpg,snowy,dusk,rural,27,severe
00955.jpg,snowy,dusk,urban,114,severe
00956.jpg,snowy,day,urban,23,minor
00957.jpg,rainy,night,highway,92,moderate
00958.jpg,clear,day,urban,110,minor
00959.jpg,cloudy,day,rural,49,severe
00960.jpg,clear,dawn,urban,109,moderate
00961.jpg,snowy,night,highway,57,minor
00962.jpg,rainy,night,urban,115,moderate
00963.jpg,cloudy,day,highway,65,severe
00964.jpg,clear,dusk,rural,82,minor
00965.jpg,cloudy,day,urban,47,severe
00966.jpg,clear,night,highway,100,moderate
00967.jpg,rainy,night,rural,79,minor
00968.jpg,clear,dawn,highway,84,moderate
00969.jpg,snowy,night,urban,119,minor
00970.jpg,rainy,dusk,urban,45,moderate
00971.jpg,rainy,dusk,highway,54,severe
00972.jpg,clear,night,highway,62,severe
00973.jpg,clear,dusk,rural,72,severe
00974.jpg,snowy,dawn,rural,116,moderate
00975.jpg,rainy,night,highway,24,minor
00976.jpg,clear,day,urban,49,severe
00977.jpg,clear,day,rural,81,moderate
00978.jpg,clear,night,rural,38,severe
00979.jpg,cloudy,day,highway,74,moderate
00980.jpg,rainy,day,highway,58,minor
00981.jpg,snowy,dawn,urban,102,severe
00982.jpg,cloudy,dusk,highway,80,minor
00983.jpg,snowy,day,rural,89,severe
00984.jpg,cloudy,dawn,urban,28,moderate
00985.jpg,cloudy,dawn,highway,85,minor
00986.jpg,rainy,night,highway,119,moderate
00987.jpg,clear,day,urban,108,severe
00988.jpg,clear,night,rural,72,severe
00989.jpg,cloudy,dawn,urban,45,severe
00990.jpg,clear,night,highway,56,moderate
00991.jpg,clear,dawn,rural,72,moderate
00992.jpg,cloudy,night,rural,30,severe
00993.jpg,clear,dawn,urban,80,minor
00994.jpg,cloudy,night,highway,73,severe
00995.jpg,cloudy,night,rural,116,minor
00996.jpg,cloudy,dawn,urban,102,severe
00997.jpg,rainy,day,urban,116,moderate
00998.jpg,snowy,day,highway,104,moderate
00999.jpg,clear,night,rural,78,severe
01000.jpg,rainy,day,highway,90,severe
01001.jpg,snowy,dusk,highway,38,moderate
01002.jpg,clear,dusk,rural,80,moderate
01003.jpg,clear,night,highway,47,minor
01004.jpg,clear,dawn,rural,61,minor
01005.jpg,rainy,dawn,rural,117,minor
01006.jpg,clear,night,urban,62,minor
01007.jpg,snowy,dusk,rural,107,severe
01008.jpg,rainy,day,urban,105,severe
01009.jpg,snowy,dawn,highway,74,severe
01010.jpg,snowy,day,urban,70,moderate
01011.jpg,cloudy,night,urban,31,moderate
01012.jpg,clear,dawn,rural,81,severe
01013.jpg,cloudy,dusk,urban,107,severe
01014.jpg,clear,dawn,urban,79,moderate
01015.jpg,snowy,day,rural,92,moderate
01016.jpg,cloudy,dusk,highway,59,severe
01017.jpg,clear,day,urban,20,severe
01018.jpg,rainy,dawn,urban,81,minor
01019.jpg,rainy,dusk,highway,102,moderate
01020.jpg,snowy,dusk,highway,110,severe
01021.jpg,clear,day,rural,43,moderate
01022.jpg,rainy,day,highway,29,minor
01023.jpg,snowy,dawn,highway,38,moderate
01024.jpg,snowy,day,rural,26,minor
01025.jpg,cloudy,night,highway,94,minor
01026.jpg,snowy,dawn,urban,30,moderate
01027.jpg,clear,dusk,rural,24,moderate
01028.jpg,cloudy,dawn,highway,27,severe
01029.jpg,cloudy,dawn,highway,37,severe
01030.jpg,rainy,dusk,urban,97,minor
01031.jpg,cloudy,dawn,rural,111,moderate
01032.jpg,cloudy,day,urban,44,severe
01033.jpg,clear,dawn,urban,28,moderate
01034.jpg,snowy,dawn,urban,61,minor
01035.jpg,cloudy,night,highway,44,minor
01036.jpg,snowy,day,rural,88,moderate
01037.jpg,clear,night,highway,29,severe
01038.jpg,cloudy,night,urban,73,minor
01039.jpg,rainy,night,highway,53,severe
01040.jpg,rainy,dawn,urban,83,moderate
01041.jpg,snowy,dawn,rural,81,severe
01042.jpg,snowy,night,rural,64,minor
01043.jpg,cloudy,dawn,highway,110,moderate
01044.jpg,rainy,night,urban,72,severe
01045.jpg,snowy,night,rural,63,minor
01046.jpg,clear,night,highway,72,severe
01047.jpg,clear,dusk,urban,88,minor
01048.jpg,clear,night,urban,106,minor
01049.jpg,cloudy,dawn,highway,84,moderate
01050.jpg,rainy,night,highway,70,moderate
01051.jpg,rainy,night,highway,31,moderate
01052.jpg,rainy,dawn,highway,45,minor
01053.jpg,snowy,night,rural,49,moderate
01054.jpg,snowy,dusk,rural,99,moderate
01055.jpg,clear,dawn,rural,120,moderate
01056.jpg,clear,dusk,rural,54,minor
01057.jpg,clear,day,highway,78,minor
01058.jpg,clear,dawn,highway,81,minor
01059.jpg,snowy,night,highway,120,severe
01060.jpg,rainy,day,urban,85,moderate
01061.jpg,clear,dawn,urban,94,minor
01062.jpg,clear,dusk,urban,64,minor
01063.jpg,clear,dawn,highway,96,moderate
01064.jpg,cloudy,dusk,urban,112,moderate
01065.jpg,clear,dawn,highway,74,moderate
01066.jpg,rainy,dusk,urban,39,moderate
01067.jpg,cloudy,dawn,highway,46,moderate
01068.jpg,snowy,night,urban,62,moderate
01069.jpg,snowy,night,highway,52,moderate
01070.jpg,snowy,dusk,urban,79,moderate
01071.jpg,clear,dawn,rural,115,minor
01072.jpg,cloudy,dawn,rural,95,moderate
01073.jpg,cloudy,night,urban,73,minor
01074.jpg,snowy,night,highway,99,minor
01075.jpg,rainy,dawn,highway,105,moderate
01076.jpg,snowy,night,highway,34,minor
01077.jpg,rainy,dawn,highway,40,moderate
01078.jpg,rainy,dawn,highway,118,moderate
01079.jpg,clear,dusk,rural,31,minor
01080.jpg,clear,dusk,urban,67,severe
01081.jpg,rainy,day,urban,116,moderate
01082.jpg,snowy,dawn,urban,80,minor
01083.jpg,rainy,dusk,urban,58,moderate
01084.jpg,clear,dusk,highway,20,minor
01085.jpg,rainy,night,rural,110,minor
01086.jpg,cloudy,day,urban,65,moderate
01087.jpg,snowy,night,highway,75,moderate
01088.jpg,snowy,day,urban,79,moderate
01089.jpg,clear,night,rural,63,minor
01090.jpg,cloudy,day,urban,86,moderate
01091.jpg,clear,night,urban,23,moderate
01092.jpg,clear,dawn,highway,82,minor
01093.jpg,snowy,dawn,rural,43,moderate
01094.jpg,clear,dusk,rural,57,minor
01095.jpg,cloudy,day,urban,39,severe
01096.jpg,cloudy,day,highway,95,minor
01097.jpg,rainy,night,rural,52,minor
01098.jpg,rainy,dawn,rural,90,minor
01099.jpg,clear,night,rural,96,severe
01100.jpg,clear,dusk,urban,45,minor
01101.jpg,clear,night,rural,90,severe
01102.jpg,rainy,dusk,rural,34,moderate
01103.jpg,snowy,night,highway,45,moderate
01104.jpg,clear,day,highway,70,severe
01105.jpg,cloudy,day,rural,69,severe
01106.jpg,rainy,day,highway,20,minor
01107.jpg,cloudy,dusk,urban,22,moderate
01108.jpg,rainy,night,highway,29,moderate
01109.jpg,snowy,day,urban,39,severe
01110.jpg,rainy,dusk,rural,46,moderate
01111.jpg,rainy,dusk,highway,66,minor
01112.jpg,clear,dawn,highway,39,severe
01113.jpg,clear,dawn,urban,42,minor
01114.jpg,clear,day,highway,53,minor
01115.jpg,snowy,day,rural,67,severe
01116.jpg,snowy,night,rural,94,moderate
01117.jpg,snowy,dusk,highway,80,minor
01118.jpg,clear,dusk,urban,46,moderate
01119.jpg,cloudy,dusk,rural,90,minor
01120.jpg,rainy,dawn,highway,25,moderate
01121.jpg,rainy,dusk,urban,21,severe
01122.jpg,cloudy,day,urban,81,moderate
01123.jpg,clear,day,rural,120,moderate
01124.jpg,clear,dusk,urban,65,severe
01125.jpg,snowy,dawn,highway,71,severe
01126.jpg,clear,day,urban,53,minor
01127.jpg,clear,night,rural,94,moderate
01128.jpg,clear,day,urban,58,minor
01129.jpg,cloudy,dusk,highway,116,moderate
01130.jpg,clear,dusk,urban,77,moderate
01131.jpg,snowy,dusk,rural,21,minor
01132.jpg,cloudy,dusk,urban,48,severe
01133.jpg,snowy,dawn,highway,46,severe
01134.jpg,rainy,day,urban,65,moderate
01135.jpg,clear,night,highway,99,moderate
01136.jpg,clear,day,rural,99,moderate
01137.jpg,rainy,night,urban,101,minor
01138.jpg,rainy,night,urban,89,minor
01139.jpg,snowy,dawn,rural,20,severe
01140.jpg,rainy,day,urban,53,moderate
01141.jpg,rainy,night,highway,26,severe
01142.jpg,clear,night,rural,30,moderate
01143.jpg,rainy,night,rural,21,severe
01144.jpg,clear,night,highway,42,severe
01145.jpg,rainy,night,rural,21,moderate
01146.jpg,rainy,day,urban,105,severe
01147.jpg,snowy,night,rural,112,minor
01148.jpg,clear,dusk,rural,120,moderate
01149.jpg,cloudy,dawn,highway,35,severe
01150.jpg,clear,night,urban,103,severe
01151.jpg,cloudy,dawn,highway,36,severe
01152.jpg,clear,dusk,urban,38,minor
01153.jpg,snowy,dawn,urban,105,moderate
01154.jpg,snowy,night,rural,96,moderate
01155.jpg,snowy,dawn,highway,100,minor
01156.jpg,clear,day,rural,21,moderate
01157.jpg,cloudy,day,rural,80,minor
01158.jpg,cloudy,day,highway,70,minor
01159.jpg,snowy,dawn,highway,40,severe
01160.jpg,clear,dusk,rural,52,minor
01161.jpg,clear,night,highway,98,minor
01162.jpg,rainy,night,rural,59,severe
01163.jpg,snowy,day,rural,58,moderate
01164.jpg,snowy,day,highway,30,severe
01165.jpg,clear,day,highway,52,moderate
01166.jpg,snowy,day,rural,111,moderate
01167.jpg,clear,dusk,rural,120,moderate
01168.jpg,snowy,day,urban,62,moderate
01169.jpg,cloudy,day,urban,107,severe
01170.jpg,clear,dawn,highway,117,severe
01171.jpg,rainy,day,urban,79,severe
